id,created_time,creator_id,modified_time,modifier_id,is_deleted,name,group,path,is_exist,order_num,file_type,ext,status,searchable,filterable,quickSearch,active
402,2024-06-13 09:30:13.440049,1,2024-07-21 07:00:47.500804,1,0,绿色仓库[密],t4/files/drpy_js,t4/files/drpy_js/绿色仓库[密].js,True,396,.js,,1,1,0,0,True
531,2024-06-30 11:28:13.490823,1,2024-07-21 07:00:47.532650,1,0,老白故事[听],t4/files/drpy_js,t4/files/drpy_js/老白故事[听].js,True,525,.js,,1,1,1,0,True
300,2024-05-22 15:37:30.492070,1,2024-07-21 07:00:47.568156,1,0,茶语资源[资],t4/files/drpy_js,t4/files/drpy_js/茶语资源[资].js,True,294,.js,,1,1,0,1,True
341,2024-05-29 09:43:51.239377,1,2024-07-21 07:00:47.604570,1,0,蚂蚁影视,t4/files/drpy_js,t4/files/drpy_js/蚂蚁影视.js,True,335,.js,,1,1,0,0,True
359,2024-06-07 10:19:39.557702,1,2024-07-21 07:00:47.617562,1,0,蜡笔[盘],t4/files/drpy_js,t4/files/drpy_js/蜡笔[盘].js,True,353,.js,,1,1,0,0,True
476,2024-06-21 08:12:30.792126,1,2024-07-21 07:00:47.630131,1,0,西瓜影院,t4/files/drpy_js,t4/files/drpy_js/西瓜影院.js,True,470,.js,,1,1,0,0,True
419,2024-06-15 06:37:46.712731,1,2024-07-21 07:00:47.661421,1,0,速播小屋,t4/files/drpy_js,t4/files/drpy_js/速播小屋.js,True,413,.js,,1,1,1,0,True
247,2024-05-15 01:58:31.514489,1,2024-07-21 07:00:47.704942,1,0,金鹰资源[资],t4/files/drpy_js,t4/files/drpy_js/金鹰资源[资].js,True,241,.js,,1,1,0,1,True
535,2024-07-03 09:40:12.393191,1,2024-07-21 07:00:47.751297,1,0,飞鱼影视,t4/files/drpy_js,t4/files/drpy_js/飞鱼影视.js,True,529,.js,,1,1,0,0,True
493,2024-06-28 17:29:38.773312,1,2024-07-21 07:00:47.755734,1,0,饭团影视,t4/files/drpy_js,t4/files/drpy_js/饭团影视.js,True,487,.js,,1,1,0,0,True
252,2024-05-15 01:58:31.566244,1,2024-07-21 07:00:47.777813,1,0,魔都资源[资],t4/files/drpy_js,t4/files/drpy_js/魔都资源[资].js,True,246,.js,,1,1,0,1,True
169,2024-05-06 13:28:59.878600,1,2024-07-21 07:00:47.884374,1,0,jsrsa,t4/files/drpy_libs,t4/files/drpy_libs/jsrsa.js,True,163,.js,,1,0,0,0,True
487,2024-06-27 06:14:29.819792,1,2024-07-21 07:00:47.995478,1,0,live_cntv,t4/files/json,t4/files/json/live_cntv.txt,True,481,.txt,,1,0,0,0,True
298,2024-05-19 02:54:49.850996,1,2024-07-21 07:00:48.150300,1,0,pg.jar,t4/files/jar,t4/files/jar/pg.jar.md5,True,292,.md5,,1,0,0,0,True
450,2024-06-17 16:35:37.714918,1,2024-07-21 07:00:46.515283,1,0,58动漫[漫],t4/files/drpy_js,t4/files/drpy_js/58动漫[漫].js,True,444,.js,,1,1,1,0,True
158,2024-05-06 13:28:59.675887,1,2024-07-21 07:00:46.523263,1,0,777影视,t4/files/drpy_js,t4/files/drpy_js/777影视.js,True,152,.js,,1,1,1,0,True
508,2024-06-28 17:29:39.323715,1,2024-07-21 07:00:46.546843,1,0,auete,t4/files/drpy_js,t4/files/drpy_js/auete.js,True,502,.js,,1,1,1,0,True
392,2024-06-12 02:16:52.993479,1,2024-07-21 07:00:46.652313,1,0,一点视频[密],t4/files/drpy_js,t4/files/drpy_js/一点视频[密].js,True,386,.js,,1,1,1,0,True
417,2024-06-15 06:37:46.302582,1,2024-07-21 07:00:46.661054,1,0,一起看[优],t4/files/drpy_js,t4/files/drpy_js/一起看[优].js,True,411,.js,,1,0,1,0,True
482,2024-06-22 13:52:23.449453,1,2024-07-21 07:00:46.589045,1,0,KTV歌厅[听],t4/files/drpy_js,t4/files/drpy_js/KTV歌厅[听].js,True,476,.js,,1,1,1,0,True
403,2024-06-13 09:30:13.629543,1,2024-07-21 07:00:46.613227,1,0,Pornhub[密],t4/files/drpy_js,t4/files/drpy_js/Pornhub[密].js,True,397,.js,,1,1,1,0,True
479,2024-06-21 09:37:59.801453,1,2024-07-21 07:00:46.629222,1,0,script直播[飞],t4/files/drpy_js,t4/files/drpy_js/script直播[飞].js,True,473,.js,,1,0,0,0,True
533,2024-07-01 03:04:35.733840,1,2024-07-21 07:00:46.682364,1,0,世纪DJ音乐网[听],t4/files/drpy_js,t4/files/drpy_js/世纪DJ音乐网[听].js,True,527,.js,,1,1,0,0,True
404,2024-06-13 09:30:13.762238,1,2024-07-21 07:00:46.700603,1,0,乐草TV[密],t4/files/drpy_js,t4/files/drpy_js/乐草TV[密].js,True,398,.js,,1,1,1,0,True
514,2024-06-28 17:29:39.601902,1,2024-07-21 07:00:46.732685,1,0,你好帅影院,t4/files/drpy_js,t4/files/drpy_js/你好帅影院.js,True,508,.js,,1,1,0,0,True
260,2024-05-15 01:58:31.649950,1,2024-07-21 07:00:46.746121,1,0,兔小贝[儿],t4/files/drpy_js,t4/files/drpy_js/兔小贝[儿].js,True,254,.js,,1,1,0,0,True
507,2024-06-28 17:29:39.297144,1,2024-07-21 07:00:46.767407,1,0,刷剧网,t4/files/drpy_js,t4/files/drpy_js/刷剧网.js,True,501,.js,,1,1,1,0,True
484,2024-06-23 07:44:50.447461,1,2024-07-21 07:00:46.877360,1,0,啊哈DJ[听],t4/files/drpy_js,t4/files/drpy_js/啊哈DJ[听].js,True,478,.js,,1,1,0,0,True
408,2024-06-14 11:29:46.047840,1,2024-07-21 07:00:46.895376,1,0,地瓜视频[密],t4/files/drpy_js,t4/files/drpy_js/地瓜视频[密].js,True,402,.js,,1,1,1,0,True
421,2024-06-15 07:26:03.613655,1,2024-07-21 07:00:46.938205,1,0,天天影视,t4/files/drpy_js,t4/files/drpy_js/天天影视.js,True,415,.js,,1,1,1,0,True
293,2024-05-17 03:38:35.402028,1,2024-07-21 07:00:47.004299,1,0,干饭影视,t4/files/drpy_js,t4/files/drpy_js/干饭影视.js,True,287,.js,,1,1,1,0,True
278,2024-05-15 14:55:44.720454,1,2024-07-21 07:00:47.041640,1,0,影视看吧,t4/files/drpy_js,t4/files/drpy_js/影视看吧.js,True,272,.js,,1,1,1,0,True
310,2024-05-24 11:27:11.379690,1,2024-07-21 07:00:47.046267,1,0,往往影视[慢],t4/files/drpy_js,t4/files/drpy_js/往往影视[慢].js,True,304,.js,,1,1,0,0,True
325,2024-05-26 11:05:14.346694,1,2024-07-21 07:00:47.070911,1,0,我播,t4/files/drpy_js,t4/files/drpy_js/我播.js,True,319,.js,,1,1,0,0,True
306,2024-05-23 10:17:08.251026,1,2024-07-21 07:00:47.118139,1,0,新视觉,t4/files/drpy_js,t4/files/drpy_js/新视觉.js,True,300,.js,,1,1,0,0,True
373,2024-06-09 11:52:40.785964,1,2024-07-21 07:00:47.203812,1,0,有声小说吧[听],t4/files/drpy_js,t4/files/drpy_js/有声小说吧[听].js,True,367,.js,,1,1,0,0,True
511,2024-06-28 17:29:39.454136,1,2024-07-21 07:00:47.255993,1,0,毒蛇电影[优],t4/files/drpy_js,t4/files/drpy_js/毒蛇电影[优].js,True,505,.js,,1,1,1,0,True
311,2024-05-24 11:27:11.451805,1,2024-07-21 07:00:47.329999,1,0,爱看影院,t4/files/drpy_js,t4/files/drpy_js/爱看影院.js,True,305,.js,,1,1,1,0,True
301,2024-05-22 15:37:30.714152,1,2024-07-21 07:00:47.365247,1,0,电影先生,t4/files/drpy_js,t4/files/drpy_js/电影先生.js,True,295,.js,,1,1,0,0,True
351,2024-06-04 16:02:34.463798,1,2024-07-21 07:00:47.434708,1,0,短剧在线,t4/files/drpy_js,t4/files/drpy_js/短剧在线.js,True,345,.js,,1,1,0,0,True
409,2024-06-14 11:29:46.086636,1,2024-07-21 07:00:47.447237,1,0,神仙影视,t4/files/drpy_js,t4/files/drpy_js/神仙影视.js,True,403,.js,,1,1,1,0,True
528,2024-06-29 18:48:15.728118,1,2024-07-21 07:00:47.463186,1,0,童趣[儿],t4/files/drpy_js,t4/files/drpy_js/童趣[儿].js,True,522,.js,,1,1,1,0,True
525,2024-06-29 18:48:15.115202,1,2024-07-21 07:00:47.466895,1,0,笔趣阁13[书],t4/files/drpy_js,t4/files/drpy_js/笔趣阁13[书].js,True,519,.js,,1,0,0,0,True
483,2024-06-23 07:44:50.005863,1,2024-07-21 07:00:47.504797,1,0,网飞.TV,t4/files/drpy_js,t4/files/drpy_js/网飞.TV.js,True,477,.js,,1,1,1,0,True
505,2024-06-28 17:29:39.177992,1,2024-07-21 07:00:47.511018,1,0,网飞啦[自动],t4/files/drpy_js,t4/files/drpy_js/网飞啦[自动].js,True,499,.js,,1,1,1,0,True
261,2024-05-15 01:58:31.674151,1,2024-07-21 07:00:47.564109,1,0,花子动漫[漫],t4/files/drpy_js,t4/files/drpy_js/花子动漫[漫].js,True,255,.js,,1,1,0,0,True
401,2024-06-13 09:30:13.409227,1,2024-07-21 07:00:47.572719,1,0,草莓秒播[密],t4/files/drpy_js,t4/files/drpy_js/草莓秒播[密].js,True,395,.js,,1,1,1,0,True
264,2024-05-15 01:58:31.781694,1,2024-07-21 07:00:47.581984,1,0,菜狗[官],t4/files/drpy_js,t4/files/drpy_js/菜狗[官].js,True,258,.js,,1,1,1,0,True
340,2024-05-29 09:43:51.225532,1,2024-07-21 07:00:47.621240,1,0,被窝电影,t4/files/drpy_js,t4/files/drpy_js/被窝电影.js,True,334,.js,,1,1,1,0,True
426,2024-06-17 10:13:18.768409,1,2024-07-21 07:00:47.657021,1,0,追剧兔,t4/files/drpy_js,t4/files/drpy_js/追剧兔.js,True,420,.js,,1,1,0,0,True
313,2024-05-24 11:27:11.648413,1,2024-07-21 07:00:47.764697,1,0,首发网,t4/files/drpy_js,t4/files/drpy_js/首发网.js,True,307,.js,,1,0,1,0,True
309,2024-05-24 11:27:11.179552,1,2024-07-21 07:00:47.772983,1,0,魔方影视,t4/files/drpy_js,t4/files/drpy_js/魔方影视.js,True,303,.js,,1,1,0,0,True
305,2024-05-22 15:37:31.081034,1,2024-07-21 07:00:47.880714,1,0,jsonpathplus.min,t4/files/drpy_libs,t4/files/drpy_libs/jsonpathplus.min.js,True,299,.js,,1,0,0,0,True
489,2024-06-28 03:59:52.919927,1,2024-07-21 07:00:47.990377,1,0,live_1905,t4/files/json,t4/files/json/live_1905.txt,True,483,.txt,,1,0,0,0,True
297,2024-05-19 02:54:49.604439,1,2024-07-21 07:00:48.032414,1,0,tokenm.readme,t4/files/json,t4/files/json/tokenm.readme.txt,True,291,.txt,,1,0,0,0,True
470,2024-06-20 08:09:36.824176,1,2024-07-21 07:00:48.059624,1,0,采集,t4/files/json,t4/files/json/采集.json,True,464,.json,,1,0,0,0,True
478,2024-06-21 08:12:31.667313,1,2024-07-21 07:00:48.071021,1,0,采集[密],t4/files/json,t4/files/json/采集[密].json,True,472,.json,,1,0,0,0,True
471,2024-06-21 03:08:09.106307,1,2024-07-21 07:00:48.086423,1,0,采集静态,t4/files/json,t4/files/json/采集静态.json,True,465,.json,,1,0,0,0,True
526,2024-06-29 18:48:15.204415,1,2024-07-21 07:00:46.475857,1,0,360吧[球],t4/files/drpy_js,t4/files/drpy_js/360吧[球].js,True,520,.js,,1,1,0,0,True
290,2024-05-16 10:22:36.277247,1,2024-07-21 07:00:46.497646,1,0,4khdr,t4/files/drpy_js,t4/files/drpy_js/4khdr.js,True,284,.js,,1,1,0,1,True
307,2024-05-24 05:50:49.019486,1,2024-07-21 07:00:46.501765,1,0,4k剧院,t4/files/drpy_js,t4/files/drpy_js/4k剧院.js,True,301,.js,,1,1,1,0,True
299,2024-05-22 15:37:30.454440,1,2024-07-21 07:00:46.536711,1,0,8号影院,t4/files/drpy_js,t4/files/drpy_js/8号影院.js,True,293,.js,,1,1,1,0,True
485,2024-06-23 07:44:50.681434,1,2024-07-21 07:00:46.541659,1,0,ASMR[听],t4/files/drpy_js,t4/files/drpy_js/ASMR[听].js,True,479,.js,,1,1,0,0,True
524,2024-06-28 17:29:40.143397,1,2024-07-21 07:00:46.855826,1,0,咖啡影视,t4/files/drpy_js,t4/files/drpy_js/咖啡影视.js,True,518,.js,,1,1,1,0,True
352,2024-06-04 16:02:34.722625,1,2024-07-21 07:00:46.860210,1,0,哈皮影视[优],t4/files/drpy_js,t4/files/drpy_js/哈皮影视[优].js,True,346,.js,,1,1,1,0,True
315,2024-05-24 15:02:58.934514,1,2024-07-21 07:00:46.907765,1,0,大中国,t4/files/drpy_js,t4/files/drpy_js/大中国.js,True,309,.js,,1,1,0,0,True
517,2024-06-28 17:29:39.706881,1,2024-07-21 07:00:46.912831,1,0,大千视界,t4/files/drpy_js,t4/files/drpy_js/大千视界.js,True,511,.js,,1,1,0,0,True
536,2024-07-03 09:40:13.539701,1,2024-07-21 07:00:46.943339,1,0,天龙影院,t4/files/drpy_js,t4/files/drpy_js/天龙影院.js,True,530,.js,,1,1,1,0,True
521,2024-06-28 17:29:39.928800,1,2024-07-21 07:00:46.951658,1,0,奈飞中文[自动],t4/files/drpy_js,t4/files/drpy_js/奈飞中文[自动].js,True,515,.js,,1,1,1,0,True
512,2024-06-28 17:29:39.521892,1,2024-07-21 07:00:46.987924,1,0,小女18[密],t4/files/drpy_js,t4/files/drpy_js/小女18[密].js,True,506,.js,,1,1,0,0,True
342,2024-05-29 16:32:00.072648,1,2024-07-21 07:00:47.017614,1,0,影搜[搜],t4/files/drpy_js,t4/files/drpy_js/影搜[搜].js,True,336,.js,,1,1,0,0,True
502,2024-06-28 17:29:39.085555,1,2024-07-21 07:00:47.021316,1,0,影渣渣影视,t4/files/drpy_js,t4/files/drpy_js/影渣渣影视.js,True,496,.js,,1,1,0,0,True
513,2024-06-28 17:29:39.596409,1,2024-07-21 07:00:47.145070,1,0,易点看影院[自动],t4/files/drpy_js,t4/files/drpy_js/易点看影院[自动].js,True,507,.js,,1,1,1,0,True
230,2024-05-14 08:53:58.895365,1,2024-07-21 07:00:47.149423,1,0,易看影视,t4/files/drpy_js,t4/files/drpy_js/易看影视.js,True,224,.js,,1,1,0,0,True
406,2024-06-14 11:29:44.984180,1,2024-07-21 07:00:47.167553,1,0,星辰CT,t4/files/drpy_js,t4/files/drpy_js/星辰CT.js,True,400,.js,,1,1,0,0,True
314,2024-05-24 15:02:58.712225,1,2024-07-21 07:00:47.176158,1,0,星辰影视,t4/files/drpy_js,t4/files/drpy_js/星辰影视.js,True,308,.js,,1,1,0,0,True
510,2024-06-28 17:29:39.437184,1,2024-07-21 07:00:47.180710,1,0,映播TV,t4/files/drpy_js,t4/files/drpy_js/映播TV.js,True,504,.js,,1,1,0,1,True
339,2024-05-29 09:43:50.994075,1,2024-07-21 07:00:47.185384,1,0,暖光影视,t4/files/drpy_js,t4/files/drpy_js/暖光影视.js,True,333,.js,,1,1,0,0,True
500,2024-06-28 17:29:39.030817,1,2024-07-21 07:00:47.216458,1,0,来看点播[自动],t4/files/drpy_js,t4/files/drpy_js/来看点播[自动].js,True,494,.js,,1,1,1,0,True
486,2024-06-27 06:14:27.794168,1,2024-07-21 07:00:47.397146,1,0,直播转点播[合],t4/files/drpy_js,t4/files/drpy_js/直播转点播[合].js,True,480,.js,?type=url&params=../json/live2cms.json,1,1,1,0,True
317,2024-05-24 15:02:59.308858,1,2024-07-21 07:00:47.430713,1,0,短剧TV网,t4/files/drpy_js,t4/files/drpy_js/短剧TV网.js,True,311,.js,,1,1,0,0,True
504,2024-06-28 17:29:39.137449,1,2024-07-21 07:00:47.451054,1,0,神马影院[自动],t4/files/drpy_js,t4/files/drpy_js/神马影院[自动].js,True,498,.js,,1,1,1,0,True
233,2024-05-15 01:58:31.371139,1,2024-07-21 07:00:47.454841,1,0,神马电影[搜],t4/files/drpy_js,t4/files/drpy_js/神马电影[搜].js,True,227,.js,,1,1,0,0,True
266,2024-05-15 01:58:31.798737,1,2024-07-21 07:00:47.577533,1,0,荐片[优],t4/files/drpy_js,t4/files/drpy_js/荐片[优].js,True,260,.js,,1,1,1,0,True
360,2024-06-07 11:27:00.043484,1,2024-07-21 07:00:47.600570,1,0,虾酱追剧,t4/files/drpy_js,t4/files/drpy_js/虾酱追剧.js,True,354,.js,,1,1,1,0,True
530,2024-06-29 18:48:15.984977,1,2024-07-21 07:00:47.645832,1,0,路漫漫[漫],t4/files/drpy_js,t4/files/drpy_js/路漫漫[漫].js,True,524,.js,,1,1,1,0,True
464,2024-06-18 16:03:22.408803,1,2024-07-21 07:00:47.649590,1,0,路视频[密],t4/files/drpy_js,t4/files/drpy_js/路视频[密].js,True,458,.js,,1,1,1,0,True
405,2024-06-13 09:57:03.147083,1,2024-07-21 07:00:47.672915,1,0,酷云影视,t4/files/drpy_js,t4/files/drpy_js/酷云影视.js,True,399,.js,,1,1,1,0,True
375,2024-06-09 16:28:15.749009,1,2024-07-21 07:00:47.729853,1,0,顶点小说[书],t4/files/drpy_js,t4/files/drpy_js/顶点小说[书].js,True,369,.js,,1,1,1,0,True
461,2024-06-17 16:45:34.704071,1,2024-07-21 07:00:47.738279,1,0,飞刀资源[资],t4/files/drpy_js,t4/files/drpy_js/飞刀资源[资].js,True,455,.js,,1,1,0,1,True
522,2024-06-28 17:29:40.100944,1,2024-07-21 07:00:47.760661,1,0,饺子影院,t4/files/drpy_js,t4/files/drpy_js/饺子影院.js,True,516,.js,,1,1,0,0,True
302,2024-05-22 15:37:30.839785,1,2024-07-21 07:00:47.782064,1,0,鸭奈飞影视,t4/files/drpy_js,t4/files/drpy_js/鸭奈飞影视.js,True,296,.js,,1,1,1,0,True
304,2024-05-22 15:37:30.945724,1,2024-07-21 07:00:47.865325,1,0,jinja,t4/files/drpy_libs,t4/files/drpy_libs/jinja.js,True,298,.js,,1,0,0,0,True
303,2024-05-22 15:37:30.927020,1,2024-07-21 07:00:47.868991,1,0,jinja.min,t4/files/drpy_libs,t4/files/drpy_libs/jinja.min.js,True,297,.js,,1,0,0,0,True
532,2024-07-01 01:07:47.899313,1,2024-07-21 07:00:47.901032,1,0,node-rsa-new,t4/files/drpy_libs,t4/files/drpy_libs/node-rsa-new.js,True,526,.js,,1,0,0,0,True
490,2024-06-28 08:41:05.127187,1,2024-07-21 07:00:47.986544,1,0,lives,t4/files/json,t4/files/json/lives.jpg,True,484,.jpg,,1,0,0,0,True
537,2024-07-04 07:36:34.080705,1,2024-07-21 07:00:48.067191,1,0,采集[zy]静态,t4/files/json,t4/files/json/采集[zy]静态.json,True,531,.json,,1,0,0,0,True
472,2024-06-21 03:08:09.177447,1,2024-07-21 07:00:48.078808,1,0,采集分类生成器,t4/files/json,t4/files/json/采集分类生成器.py,True,466,.py,,1,0,0,0,True
217,2024-05-10 18:07:08.061654,1,2024-07-21 07:00:46.656238,1,0,一起看,t4/files/drpy_js,t4/files/drpy_js/一起看.js,True,211,.js,,1,0,1,0,True
378,2024-06-09 18:53:00.029263,1,2024-07-21 07:00:46.690427,1,0,丫丫电子书[书],t4/files/drpy_js,t4/files/drpy_js/丫丫电子书[书].js,True,372,.js,,1,1,1,0,True
394,2024-06-12 02:16:53.640653,1,2024-07-21 07:00:46.704988,1,0,九妖仓库[密],t4/files/drpy_js,t4/files/drpy_js/九妖仓库[密].js,True,388,.js,,1,1,1,0,True
316,2024-05-24 15:02:59.295906,1,2024-07-21 07:00:46.780384,1,0,剧圈圈,t4/files/drpy_js,t4/files/drpy_js/剧圈圈.js,True,310,.js,,1,1,0,0,True
509,2024-06-28 17:29:39.421704,1,2024-07-21 07:00:46.787849,1,0,剧迷,t4/files/drpy_js,t4/files/drpy_js/剧迷.js,True,503,.js,,1,1,0,0,True
550,2024-07-11 04:24:58.012583,1,2024-07-21 07:00:46.741805,1,0,兄弟影视[优],t4/files/drpy_js,t4/files/drpy_js/兄弟影视[优].js,True,544,.js,,1,1,1,0,True
480,2024-06-21 18:04:29.776016,1,2024-07-21 07:00:46.763157,1,0,分享短视频,t4/files/drpy_js,t4/files/drpy_js/分享短视频.js,True,474,.js,,1,1,0,0,True
552,2024-07-11 04:24:58.146698,1,2024-07-21 07:00:46.872597,1,0,哔嘀影视[优],t4/files/drpy_js,t4/files/drpy_js/哔嘀影视[优].js,True,546,.js,,1,1,1,0,True
554,2024-07-11 04:24:58.259928,1,2024-07-21 07:00:46.992364,1,0,小白菜电影,t4/files/drpy_js,t4/files/drpy_js/小白菜电影.js,True,548,.js,,1,1,1,0,True
557,2024-07-11 04:24:58.346753,1,2024-07-21 07:00:47.075742,1,0,我爱跟剧,t4/files/drpy_js,t4/files/drpy_js/我爱跟剧.js,True,551,.js,,1,1,0,0,True
468,2024-06-20 05:33:14.918191,1,2024-07-21 07:00:47.845157,1,0,drpy_libs,t4/files/drpy_libs,t4/files/drpy_libs/drpy_libs.zip,True,462,.zip,,1,0,0,0,True
539,2024-07-04 07:36:34.264364,1,2024-07-21 07:00:48.063497,1,0,采集[zy],t4/files/json,t4/files/json/采集[zy].json,True,533,.json,,1,0,0,0,True
538,2024-07-04 07:36:34.200843,1,2024-07-21 07:00:48.082730,1,0,采集转换器,t4/files/json,t4/files/json/采集转换器.py,True,532,.py,,1,0,0,0,True
1,2024-02-01 14:31:22.022744,1,2024-07-21 07:00:45.411996,1,0,ad,t4/spiders,t4/spiders/ad.m3u8,True,9999,.m3u8,,1,0,0,0,True
2,2024-02-01 14:31:22.043862,1,2024-07-21 07:00:46.388575,1,0,base_java_loader,t4/spiders,t4/spiders/base_java_loader.py,True,0,.py,,1,1,1,0,False
3,2024-02-01 14:31:22.048522,1,2024-07-21 07:00:46.393400,1,0,base_spider,t4/spiders,t4/spiders/base_spider.json,True,9999,.json,,1,0,0,0,True
14,2024-02-01 14:31:22.093364,1,2024-07-21 07:00:46.453644,1,0,樱花动漫,t4/spiders,t4/spiders/樱花动漫.py,True,14,.py,https://jihulab.com/qiaoji/open/-/raw/main/yinghua,1,1,1,0,True
400,2024-06-13 09:30:12.734734,1,2024-07-21 07:00:46.462108,1,0,29片库[密],t4/files/drpy_js,t4/files/drpy_js/29片库[密].js,True,394,.js,,1,1,1,0,True
540,2024-07-11 04:24:57.751284,1,2024-07-21 07:00:46.471139,1,0,348电影网,t4/files/drpy_js,t4/files/drpy_js/348电影网.js,True,534,.js,,1,1,1,0,True
241,2024-05-15 01:58:31.470023,1,2024-07-21 07:00:46.480404,1,0,360影视[官],t4/files/drpy_js,t4/files/drpy_js/360影视[官].js,True,235,.js,,1,1,1,0,True
529,2024-06-29 18:48:15.739336,1,2024-07-21 07:00:46.484481,1,0,36直播[密],t4/files/drpy_js,t4/files/drpy_js/36直播[密].js,True,523,.js,,1,0,0,0,True
541,2024-07-11 04:24:57.773781,1,2024-07-21 07:00:46.488361,1,0,420电影院,t4/files/drpy_js,t4/files/drpy_js/420电影院.jsd,True,535,.jsd,,1,0,0,0,True
542,2024-07-11 04:24:57.778047,1,2024-07-21 07:00:46.492869,1,0,4K-AV,t4/files/drpy_js,t4/files/drpy_js/4K-AV.js,True,536,.js,,1,1,1,1,True
543,2024-07-11 04:24:57.791103,1,2024-07-21 07:00:46.505832,1,0,539影视,t4/files/drpy_js,t4/files/drpy_js/539影视.js,True,537,.js,,1,1,0,0,True
56,2024-02-02 16:38:12.276321,1,2024-07-21 07:00:46.511131,1,0,555影视[飞],t4/files/drpy_js,t4/files/drpy_js/555影视[飞].js,True,56,.js,,1,1,1,0,True
356,2024-06-06 09:12:14.548884,1,2024-07-21 07:00:46.528700,1,0,7猫小说[书],t4/files/drpy_js,t4/files/drpy_js/7猫小说[书].js,True,350,.js,,1,1,1,0,True
544,2024-07-11 04:24:57.838430,1,2024-07-21 07:00:46.555317,1,0,B站影视,t4/files/drpy_js,t4/files/drpy_js/B站影视.js,True,538,.js,,1,1,1,0,True
545,2024-07-11 04:24:57.846950,1,2024-07-21 07:00:46.568330,1,0,FreeOKLOL,t4/files/drpy_js,t4/files/drpy_js/FreeOKLOL.js,True,539,.js,,1,1,1,0,True
420,2024-06-15 06:37:46.766840,1,2024-07-21 07:00:46.585193,1,0,iku喵[资],t4/files/drpy_js,t4/files/drpy_js/iku喵[资].js,True,414,.js,,1,1,0,1,True
546,2024-07-11 04:24:57.897755,1,2024-07-21 07:00:46.617051,1,0,PTT[优],t4/files/drpy_js,t4/files/drpy_js/PTT[优].js,True,540,.js,,1,1,1,0,True
547,2024-07-11 04:24:57.902316,1,2024-07-21 07:00:46.621238,1,0,PTT追剧大师,t4/files/drpy_js,t4/files/drpy_js/PTT追剧大师.js,True,541,.js,,1,1,1,0,True
312,2024-05-24 11:27:11.568540,1,2024-07-21 07:00:46.640493,1,0,一号影院[搜],t4/files/drpy_js,t4/files/drpy_js/一号影院[搜].js,True,306,.js,,1,1,0,0,True
463,2024-06-18 16:03:22.235527,1,2024-07-21 07:00:46.669285,1,0,七新电影网,t4/files/drpy_js,t4/files/drpy_js/七新电影网.js,True,457,.js,,1,1,1,0,True
499,2024-06-28 17:29:39.012694,1,2024-07-21 07:00:46.678350,1,0,三集电影[自动],t4/files/drpy_js,t4/files/drpy_js/三集电影[自动].js,True,493,.js,,1,1,1,0,True
548,2024-07-11 04:24:57.964545,1,2024-07-21 07:00:46.686166,1,0,两个BT,t4/files/drpy_js,t4/files/drpy_js/两个BT.js,True,542,.js,,1,1,1,0,True
422,2024-06-15 07:26:04.357302,1,2024-07-21 07:00:46.710462,1,0,九牛电影,t4/files/drpy_js,t4/files/drpy_js/九牛电影.js,True,416,.js,,1,1,0,0,True
549,2024-07-11 04:24:57.999153,1,2024-07-21 07:00:46.728615,1,0,低端,t4/files/drpy_js,t4/files/drpy_js/低端.js,True,543,.js,,1,1,0,0,True
551,2024-07-11 04:24:58.080321,1,2024-07-21 07:00:46.808479,1,0,北川影视,t4/files/drpy_js,t4/files/drpy_js/北川影视.js,True,545,.js,,1,1,1,0,True
506,2024-06-28 17:29:39.273349,1,2024-07-21 07:00:46.885994,1,0,嘀哩嘀哩,t4/files/drpy_js,t4/files/drpy_js/嘀哩嘀哩.js,True,500,.js,,1,1,0,0,True
553,2024-07-11 04:24:58.246918,1,2024-07-21 07:00:46.979301,1,0,宇航影视,t4/files/drpy_js,t4/files/drpy_js/宇航影视.js,True,547,.js,,1,0,0,0,True
555,2024-07-11 04:24:58.298195,1,2024-07-21 07:00:47.030086,1,0,影视工厂,t4/files/drpy_js,t4/files/drpy_js/影视工厂.js,True,549,.js,,1,1,0,0,True
556,2024-07-11 04:24:58.302616,1,2024-07-21 07:00:47.033817,1,0,影视工场,t4/files/drpy_js,t4/files/drpy_js/影视工场.js,True,550,.js,,1,1,1,0,True
563,2024-07-11 04:24:58.558030,1,2024-07-21 07:00:47.302427,1,0,爱优影视[自动],t4/files/drpy_js,t4/files/drpy_js/爱优影视[自动].js,True,557,.js,,1,1,1,0,True
520,2024-06-28 17:29:39.901488,1,2024-07-21 07:00:47.418344,1,0,看客视频,t4/files/drpy_js,t4/files/drpy_js/看客视频.js,True,514,.js,,1,1,1,0,True
353,2024-06-04 16:02:34.734751,1,2024-07-21 07:00:47.470891,1,0,笔趣阁[书],t4/files/drpy_js,t4/files/drpy_js/笔趣阁[书].js,True,347,.js,,1,1,1,0,True
534,2024-07-02 09:37:40.061626,1,2024-07-21 07:00:47.710814,1,0,闪雷电,t4/files/drpy_js,t4/files/drpy_js/闪雷电.js,True,528,.js,,1,1,0,0,True
491,2024-06-28 17:29:38.486352,1,2024-07-21 07:00:47.742928,1,0,飞狗影院[密],t4/files/drpy_js,t4/files/drpy_js/飞狗影院[密].js,True,485,.js,,1,1,1,0,True
